ind_id	new_id	tax_id	lat	long	alt	t_cap	com_nm	alpha	genus	spp	sub_spp	spp_lat	alpha6	ind_id2	sex	pos_sex	age_clas	age_yr	mass	fat	inc	latency	cort	count_ss	year	doy	season	brd_stg	pos_lh_stg	lh_stg
1000051	3312	MWCS3312	37.90853	-119.25571	3051	662	Mountain White-crowned Sparrow	MWCS	Zonotrichia	leucophrys	oriantha	Zonotrichia leucophrys oriantha	ZONLOR	6	f			4yo	26.7	3		30	35.16	5	1988	173		breeding		breeding
1000052	3313	MWCS3313	37.90853	-119.25571	3051	684	Mountain White-crowned Sparrow	MWCS	Zonotrichia	leucophrys	oriantha	Zonotrichia leucophrys oriantha	ZONLOR	7	f			6	28.5	2.5		30	31.14	5	1988	173		breeding		breeding
1000053	3314	MWCS3314	37.90853	-119.25571	3051	555	Mountain White-crowned Sparrow	MWCS	Zonotrichia	leucophrys	oriantha	Zonotrichia leucophrys oriantha	ZONLOR	1	f			1yr	28.6	2		30	30.15	5	1988	173		breeding		breeding
1000054	3315	MWCS3315	37.90853	-119.25571	3051	620	Mountain White-crowned Sparrow	MWCS	Zonotrichia	leucophrys	oriantha	Zonotrichia leucophrys oriantha	ZONLOR	4	f			4yo	28.9	3		30	31.5	5	1988	173		breeding		breeding
1000055	3316	MWCS3316	37.90853	-119.25571	3051	742	Mountain White-crowned Sparrow	MWCS	Zonotrichia	leucophrys	oriantha	Zonotrichia leucophrys oriantha	ZONLOR	9	m		TY	3	30	0.5		30	15.5	5	1988	173		breeding		breeding
1000056	3317	MWCS3317	37.90853	-119.25571	3051	721	Mountain White-crowned Sparrow	MWCS	Zonotrichia	leucophrys	oriantha	Zonotrichia leucophrys oriantha	ZONLOR	8	m		4Y	3	30.9	1.5		30	31.43	5	1988	173		breeding		breeding
1000057	3318	MWCS3318	37.90853	-119.25571	3051	580	Mountain White-crowned Sparrow	MWCS	Zonotrichia	leucophrys	oriantha	Zonotrichia leucophrys oriantha	ZONLOR	2	m		4Y	3	31	1.5		30	34.2	5	1988	173		breeding		breeding
1000061	3319	MWCS3319	37.90853	-119.25571	3051	737	Mountain White-crowned Sparrow	MWCS	Zonotrichia	leucophrys	oriantha	Zonotrichia leucophrys oriantha	ZONLOR	5	f			3yo	24.8	1		30	22.14	4	1988	174		breeding		breeding
1000062	3320	MWCS3320	37.90853	-119.25571	3051	752	Mountain White-crowned Sparrow	MWCS	Zonotrichia	leucophrys	oriantha	Zonotrichia leucophrys oriantha	ZONLOR	6	m		TY	3	27.3	0		30	74.88	5	1988	174		breeding		breeding
1000063	3321	MWCS3321	37.90853	-119.25571	3051	570	Mountain White-crowned Sparrow	MWCS	Zonotrichia	leucophrys	oriantha	Zonotrichia leucophrys oriantha	ZONLOR	1	m		4Y	3	27.7	0.5		30	46.53	5	1988	174		breeding		breeding
1000064	3322	MWCS3322	37.90853	-119.25571	3051	752	Mountain White-crowned Sparrow	MWCS	Zonotrichia	leucophrys	oriantha	Zonotrichia leucophrys oriantha	ZONLOR	7	m		SY	1	28.9	1.5		30	29.06	5	1988	174		breeding		breeding
1000069	3323	MWCS3323	37.90853	-119.25571	3051		Mountain White-crowned Sparrow	MWCS	Zonotrichia	leucophrys	oriantha	Zonotrichia leucophrys oriantha	ZONLOR		m							30	22.2	5	1989	214				
1000070	3324	MWCS3324	37.90853	-119.25571	3051		Mountain White-crowned Sparrow	MWCS	Zonotrichia	leucophrys	oriantha	Zonotrichia leucophrys oriantha	ZONLOR		m							30	17.1	5	1989	214				
1000071	3325	MWCS3325	37.90853	-119.25571	3051		Mountain White-crowned Sparrow	MWCS	Zonotrichia	leucophrys	oriantha	Zonotrichia leucophrys oriantha	ZONLOR		f							30	26.2	5	1989	214				
1000072	3326	MWCS3326	37.90853	-119.25571	3051		Mountain White-crowned Sparrow	MWCS	Zonotrichia	leucophrys	oriantha	Zonotrichia leucophrys oriantha	ZONLOR		m							30	24.2	5	1989	214				
1000073	3327	MWCS3327	37.90853	-119.25571	3051		Mountain White-crowned Sparrow	MWCS	Zonotrichia	leucophrys	oriantha	Zonotrichia leucophrys oriantha	ZONLOR		f							30	58	5	1989	214				
1000074	3328	MWCS3328	37.90853	-119.25571	3051		Mountain White-crowned Sparrow	MWCS	Zonotrichia	leucophrys	oriantha	Zonotrichia leucophrys oriantha	ZONLOR		m							30	29	5	1989	214				
1000075	3329	MWCS3329	37.90853	-119.25571	3051		Mountain White-crowned Sparrow	MWCS	Zonotrichia	leucophrys	oriantha	Zonotrichia leucophrys oriantha	ZONLOR		f							30	28.4	5	1989	214				
1000076	3330	MWCS3330	37.90853	-119.25571	3051		Mountain White-crowned Sparrow	MWCS	Zonotrichia	leucophrys	oriantha	Zonotrichia leucophrys oriantha	ZONLOR		m							30	19.7	5	1989	214				
1000091	3331	MWCS3331	37.90853	-119.25571	3051		Mountain White-crowned Sparrow	MWCS	Zonotrichia	leucophrys	oriantha	Zonotrichia leucophrys oriantha	ZONLOR		f							30	28.9	5	1989	216				
1000227	3332	MWCS3332	37.90853	-119.25571	3051		Mountain White-crowned Sparrow	MWCS	Zonotrichia	leucophrys	oriantha	Zonotrichia leucophrys oriantha	ZONLOR		f							30	12.9	5	1989	213				
1003778	3333	MWCS3333	37.90853	-119.25571	3051		Mountain White-crowned Sparrow	MWCS	Zonotrichia	leucophrys	oriantha	Zonotrichia leucophrys oriantha	ZONLOR		m							30	25.4	5		1				
1003779	3334	MWCS3334	37.90853	-119.25571	3051		Mountain White-crowned Sparrow	MWCS	Zonotrichia	leucophrys	oriantha	Zonotrichia leucophrys oriantha	ZONLOR		m							30	33.1	5		1				
1003780	3335	MWCS3335	37.90853	-119.25571	3051		Mountain White-crowned Sparrow	MWCS	Zonotrichia	leucophrys	oriantha	Zonotrichia leucophrys oriantha	ZONLOR		m							30	31.4	5		1				
1003781	3336	MWCS3336	37.90853	-119.25571	3051		Mountain White-crowned Sparrow	MWCS	Zonotrichia	leucophrys	oriantha	Zonotrichia leucophrys oriantha	ZONLOR		f							30	23.9	5						
1003782	3337	MWCS3337	37.90853	-119.25571	3051		Mountain White-crowned Sparrow	MWCS	Zonotrichia	leucophrys	oriantha	Zonotrichia leucophrys oriantha	ZONLOR		f							30	29.8	5						
1003783	3338	MWCS3338	37.90853	-119.25571	3051		Mountain White-crowned Sparrow	MWCS	Zonotrichia	leucophrys	oriantha	Zonotrichia leucophrys oriantha	ZONLOR		f							30	13.5	5						
1000688	2160	NOWH2160	68.62582	-149.59455	729.99598	1041	Northern Wheatear	NOWH	Oenanthe	oenanthe		Oenanthe oenanthe 	OENOEN	WHEA-1	f				31	2		30	8.3	5	1991	171		breeding		breeding
1000695	2161	NOWH2161	68.62582	-149.59455	729.99598	1290	Northern Wheatear	NOWH	Oenanthe	oenanthe		Oenanthe oenanthe 	OENOEN	WHEA-2	m				22	0.5		30	25.3	5	1991	176				
1003032	3272	NWCS3272	38.333	-123.046	28.95606	513	Nuttall's White-crowned Sparrow	NWCS	Zonotrichia	leucophrys	nuttalli	Zonotrichia leucophrys nuttalli	ZONLNU	NWCS-2	m							60	39.1	4	2001	354				
1003033	3273	NWCS3273	38.333	-123.046	28.95606	531	Nuttall's White-crowned Sparrow	NWCS	Zonotrichia	leucophrys	nuttalli	Zonotrichia leucophrys nuttalli	ZONLNU	NWCS-3	m							30	26	5	2001	354				
1003034	3274	NWCS3274	38.333	-123.046	28.95606	581	Nuttall's White-crowned Sparrow	NWCS	Zonotrichia	leucophrys	nuttalli	Zonotrichia leucophrys nuttalli	ZONLNU	NWCS-4	m							30	12.3	5	2001	354				
1003035	3275	NWCS3275	38.333	-123.046	28.95606	598	Nuttall's White-crowned Sparrow	NWCS	Zonotrichia	leucophrys	nuttalli	Zonotrichia leucophrys nuttalli	ZONLNU	NWCS-5	m							30	19.7	5	2001	354				
1003036	3276	NWCS3276	38.333	-123.046	28.95606	641	Nuttall's White-crowned Sparrow	NWCS	Zonotrichia	leucophrys	nuttalli	Zonotrichia leucophrys nuttalli	ZONLNU	NWCS-6	m							30	28.8	4	2001	354				
1003037	3277	NWCS3277	38.333	-123.046	28.95606	682	Nuttall's White-crowned Sparrow	NWCS	Zonotrichia	leucophrys	nuttalli	Zonotrichia leucophrys nuttalli	ZONLNU	NWCS-7	m							30	25.2	5	2001	354				
1003038	3278	NWCS3278	38.333	-123.046	28.95606	507	Nuttall's White-crowned Sparrow	NWCS	Zonotrichia	leucophrys	nuttalli	Zonotrichia leucophrys nuttalli	ZONLNU	NWCS-1	f							30	64.4	5	2001	354				
1003039	3279	NWCS3279	38.333	-123.046	28.95606	928	Nuttall's White-crowned Sparrow	NWCS	Zonotrichia	leucophrys	nuttalli	Zonotrichia leucophrys nuttalli	ZONLNU	NWCS-8	f							30	48.1	5	2001	355				
1003040	3280	NWCS3280	38.333	-123.046	28.95606	458	Nuttall's White-crowned Sparrow	NWCS	Zonotrichia	leucophrys	nuttalli	Zonotrichia leucophrys nuttalli	ZONLNU	NWCS-9	m							30	31.3	5	2001	356				
1003041	3281	NWCS3281	38.333	-123.046	28.95606	489	Nuttall's White-crowned Sparrow	NWCS	Zonotrichia	leucophrys	nuttalli	Zonotrichia leucophrys nuttalli	ZONLNU	NWCS-10	m							30	84.1	5	2001	356				
1003042	3282	NWCS3282	38.333	-123.046	28.95606	490	Nuttall's White-crowned Sparrow	NWCS	Zonotrichia	leucophrys	nuttalli	Zonotrichia leucophrys nuttalli	ZONLNU	NWCS-11	m							30	32.7	5	2001	356				
1003043	3283	NWCS3283	38.333	-123.046	28.95606	522	Nuttall's White-crowned Sparrow	NWCS	Zonotrichia	leucophrys	nuttalli	Zonotrichia leucophrys nuttalli	ZONLNU	NWCS-12	m							30	80.4	5	2001	356				
1003044	3284	NWCS3284	38.333	-123.046	28.95606	525	Nuttall's White-crowned Sparrow	NWCS	Zonotrichia	leucophrys	nuttalli	Zonotrichia leucophrys nuttalli	ZONLNU	NWCS-13	m							30	44.2	5	2001	356				
1003045	3285	NWCS3285	38.333	-123.046	28.95606	552	Nuttall's White-crowned Sparrow	NWCS	Zonotrichia	leucophrys	nuttalli	Zonotrichia leucophrys nuttalli	ZONLNU	NWCS-14	m							30	35.8	5	2001	356				
1003182	3286	NWCS3286	38.333	-123.046	28.95606	877	Nuttall's White-crowned Sparrow	NWCS	Zonotrichia	leucophrys	nuttalli	Zonotrichia leucophrys nuttalli	ZONLNU	NWCS-1	m		AHY		36.8	1		30	18.34	5	2003	240		non-breeding	non-breeding	
1003183	3287	NWCS3287	38.333	-123.046	28.95606	423	Nuttall's White-crowned Sparrow	NWCS	Zonotrichia	leucophrys	nuttalli	Zonotrichia leucophrys nuttalli	ZONLNU	NWCS-2	m		AHY		29.1	0.5		30	9.58	5	2003	241		non-breeding	non-breeding	
1003184	3288	NWCS3288	38.333	-123.046	28.95606	423	Nuttall's White-crowned Sparrow	NWCS	Zonotrichia	leucophrys	nuttalli	Zonotrichia leucophrys nuttalli	ZONLNU	NWCS-3	f		FY	0	26.2	0.5		30	9.1	5	2003	241		non-breeding	non-breeding	
1003185	3289	NWCS3289	38.333	-123.046	28.95606	423	Nuttall's White-crowned Sparrow	NWCS	Zonotrichia	leucophrys	nuttalli	Zonotrichia leucophrys nuttalli	ZONLNU	NWCS-4	f		FY	0	27.3	2		30	20.39	5	2003	241		non-breeding	non-breeding	
1003186	3290	NWCS3290	38.333	-123.046	28.95606	465	Nuttall's White-crowned Sparrow	NWCS	Zonotrichia	leucophrys	nuttalli	Zonotrichia leucophrys nuttalli	ZONLNU	NWCS-5	m		AHY		30.3	0.5		30	11.17	5	2003	241		non-breeding	non-breeding	
1003187	3291	NWCS3291	38.333	-123.046	28.95606	511	Nuttall's White-crowned Sparrow	NWCS	Zonotrichia	leucophrys	nuttalli	Zonotrichia leucophrys nuttalli	ZONLNU	NWCS-6	m		AHY		33.5	0.5		30	11.63	5	2003	241		non-breeding	non-breeding	
1003188	3292	NWCS3292	38.333	-123.046	28.95606	511	Nuttall's White-crowned Sparrow	NWCS	Zonotrichia	leucophrys	nuttalli	Zonotrichia leucophrys nuttalli	ZONLNU	NWCS-7	m		AHY		27.8	0.5		30	21.99	5	2003	241		non-breeding	non-breeding	
1003189	3293	NWCS3293	38.333	-123.046	28.95606	561	Nuttall's White-crowned Sparrow	NWCS	Zonotrichia	leucophrys	nuttalli	Zonotrichia leucophrys nuttalli	ZONLNU	NWCS-8	m		AHY		31.8	1		30	10.35	5	2003	241		non-breeding	non-breeding	
1003190	3294	NWCS3294	38.333	-123.046	28.95606	561	Nuttall's White-crowned Sparrow	NWCS	Zonotrichia	leucophrys	nuttalli	Zonotrichia leucophrys nuttalli	ZONLNU	NWCS-9	f		AHY		30	0.5		30	9.22	5	2003	241		non-breeding	non-breeding	
1003191	3295	NWCS3295	38.333	-123.046	28.95606	594	Nuttall's White-crowned Sparrow	NWCS	Zonotrichia	leucophrys	nuttalli	Zonotrichia leucophrys nuttalli	ZONLNU	NWCS-10	m		AHY			1		60	3.48	4	2003	241		non-breeding	non-breeding	
1003192	3296	NWCS3296	38.333	-123.046	28.95606	602	Nuttall's White-crowned Sparrow	NWCS	Zonotrichia	leucophrys	nuttalli	Zonotrichia leucophrys nuttalli	ZONLNU	NWCS-11	m		AHY		32.5	0		30	10.66	4	2003	241		non-breeding	non-breeding	
1003743	3297	NWCS3297	38.333	-123.046	28.95606	549	Nuttall's White-crowned Sparrow	NWCS	Zonotrichia	leucophrys	nuttalli	Zonotrichia leucophrys nuttalli	ZONLNU	NWCS 5-07	m				30.2	0.5		30	35	5	2002	70		breeding	breeding	
1003744	3298	NWCS3298	38.333	-123.046	28.95606	650	Nuttall's White-crowned Sparrow	NWCS	Zonotrichia	leucophrys	nuttalli	Zonotrichia leucophrys nuttalli	ZONLNU	NWCS 5-08	m				30.2	0		30	31.6	5	2002	70		breeding	breeding	
1003745	3299	NWCS3299	38.333	-123.046	28.95606	698	Nuttall's White-crowned Sparrow	NWCS	Zonotrichia	leucophrys	nuttalli	Zonotrichia leucophrys nuttalli	ZONLNU	NWCS 5-09	m				29.9	0.5		30	32.1	5	2002	70		breeding	breeding	
1003746	3300	NWCS3300	38.333	-123.046	28.95606	744	Nuttall's White-crowned Sparrow	NWCS	Zonotrichia	leucophrys	nuttalli	Zonotrichia leucophrys nuttalli	ZONLNU	NWCS 5-10	m			adult	28.9	0.5		30	37.3	5	2002	70		breeding	breeding	
1003747	3301	NWCS3301	38.333	-123.046	28.95606	989	Nuttall's White-crowned Sparrow	NWCS	Zonotrichia	leucophrys	nuttalli	Zonotrichia leucophrys nuttalli	ZONLNU	NWCS 5-11	m			adult	30.6	0		30	32.4	5	2002	70		breeding	breeding	
1003748	3302	NWCS3302	38.333	-123.046	28.95606	449	Nuttall's White-crowned Sparrow	NWCS	Zonotrichia	leucophrys	nuttalli	Zonotrichia leucophrys nuttalli	ZONLNU	NWCS 5-12	m			adult	28.7	0		30	70.5	5	2002	71		breeding	breeding	
1003749	3303	NWCS3303	38.333	-123.046	28.95606	497	Nuttall's White-crowned Sparrow	NWCS	Zonotrichia	leucophrys	nuttalli	Zonotrichia leucophrys nuttalli	ZONLNU	NWCS 5-13	m			adult	31.1	0		30	67	5	2002	71		breeding	breeding	
1003750	3304	NWCS3304	38.333	-123.046	28.95606	482	Nuttall's White-crowned Sparrow	NWCS	Zonotrichia	leucophrys	nuttalli	Zonotrichia leucophrys nuttalli	ZONLNU	NWCS 5-04	m				30.1	0		30	21.2	5	2002	75		breeding	breeding	
1003751	3305	NWCS3305	38.333	-123.046	28.95606	578	Nuttall's White-crowned Sparrow	NWCS	Zonotrichia	leucophrys	nuttalli	Zonotrichia leucophrys nuttalli	ZONLNU	NWCS 5-05	m			HY/FY	33.3	0		30	49.8	5	2002	75				
1003752	3306	NWCS3306	38.333	-123.046	28.95606	585	Nuttall's White-crowned Sparrow	NWCS	Zonotrichia	leucophrys	nuttalli	Zonotrichia leucophrys nuttalli	ZONLNU	NWCS 5-06	m				31.4	0.5		30	59	5	2002	75		breeding	breeding	
1003753	3307	NWCS3307	38.333	-123.046	28.95606	461	Nuttall's White-crowned Sparrow	NWCS	Zonotrichia	leucophrys	nuttalli	Zonotrichia leucophrys nuttalli	ZONLNU	NWCS 5-01	f				27	0		30	39.3	5	2002	75	non-breeding			
1003754	3308	NWCS3308	38.333	-123.046	28.95606	461	Nuttall's White-crowned Sparrow	NWCS	Zonotrichia	leucophrys	nuttalli	Zonotrichia leucophrys nuttalli	ZONLNU	NWCS 5-02	f				32.7	0		30	57.3	5	2002	75	non-breeding			
1003755	3309	NWCS3309	38.333	-123.046	28.95606	482	Nuttall's White-crowned Sparrow	NWCS	Zonotrichia	leucophrys	nuttalli	Zonotrichia leucophrys nuttalli	ZONLNU	NWCS 5-03	f				27.1	0		30	18	5	2002	75	non-breeding			
1003026	2551	PBSN2551	35.36482	99.72845	3992.88799	661	Plain-backed Snowfinch	PBSN	Pyrgilauda	blanfordi		Pyrgilauda blanfordi 	PYRBLA	BLAN_1		f	AHY		26.5	1		30	9.73	5	2000	257				
1003027	2552	PBSN2552	35.36482	99.72845	3992.88799	663	Plain-backed Snowfinch	PBSN	Pyrgilauda	blanfordi		Pyrgilauda blanfordi 	PYRBLA	BLAN_2		m	AHY		28	1		30	9.63	5	2000	257				
1000549	1242	PESA1242				1219	Pectoral Sandpiper	PESA	Calidris	melanotos		Calidris melanotos 	CALMET		f				64	3		56	73.26	4	1991	214				
1000652	1243	PESA1243	68.8336	-148.82198	437.38799	928	Pectoral Sandpiper	PESA	Calidris	melanotos		Calidris melanotos 	CALMET	PESA-1		f			99			30	42.2	5	1991	167				
1000276	1498	PISI1498				701	Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-01	m		AHY		10.3	1		60	51.9	4	1990	103		breeding		breeding
1000594	1499	PISI1499				469	Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-01	m					0		60	62.9	4	1991	154				
1001866	1500	PISI1500					Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-01	m									2	1996	1				
1001905	1501	PISI1501	47.742	-122.984	34.13767	597	Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-02	m				12.2	1.5		60	37.5	4	1996	171				
1001906	1502	PISI1502	47.742	-122.984	34.13767	702	Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-08	m				12.3	0		60	53.7	4	1996	171				
1001907	1503	PISI1503	47.742	-122.984	34.13767	724	Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-10	m				12.4	0				3	1996	171				
1001908	1504	PISI1504	47.742	-122.984	34.13767	739	Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-12	m				12.8	1		60	39.5	4	1996	171				
1001909	1505	PISI1505	47.742	-122.984	34.13767	752	Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-13	m				13	0.5		60	59.2	4	1996	171				
1001910	1506	PISI1506	47.742	-122.984	34.13767	604	Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-04	m				13.1	1				3	1996	171				
1001911	1507	PISI1507	47.742	-122.984	34.13767	613	Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-05	f				13.2	1		60	13.9	4	1996	171				
1001912	1508	PISI1508	47.742	-122.984	34.13767	597	Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-03	f				13.3	2		60	51.1	4	1996	171				
1001913	1509	PISI1509	47.742	-122.984	34.13767	717	Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-09	f				13.5	2		60	20.4	4	1996	171				
1001914	1510	PISI1510	47.742	-122.984	34.13767	753	Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-14	f				13.7	1.5		60	39.9	4	1996	171				
1001915	1511	PISI1511	47.742	-122.984	34.13767	695	Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-06	f				14.3	2.5		60	20.4	4	1996	171				
1001916	1512	PISI1512	47.742	-122.984	34.13767	739	Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-11	f				15.3	3		60	27.1	4	1996	171				
1001917	1513	PISI1513	47.742	-122.984	34.13767	696	Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-07	m					0.5		60	48.5	4	1996	171				
1001923	1514	PISI1514	47.742	-122.984	34.13767	622	Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-18	f				11.8	1		60	45	4	1996	173				
1001924	1515	PISI1515	47.742	-122.984	34.13767	591	Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-15	f				12.5	2		60	50.8	4	1996	173				
1001925	1516	PISI1516	47.742	-122.984	34.13767	630	Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-19	m				12.5	1		60	59.7	4	1996	173				
1001926	1517	PISI1517	47.742	-122.984	34.13767	702	Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-20	m				13.3	1		60	19.1	4	1996	173				
1001927	1518	PISI1518	47.742	-122.984	34.13767	622	Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-17	f				13.9	1		60	29.6	4	1996	173				
1001928	1519	PISI1519	47.742	-122.984	34.13767	712	Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-22	m				13.9	0		60	42.5	4	1996	173				
1001929	1520	PISI1520	47.742	-122.984	34.13767	702	Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-21	f				15.5	1				3	1996	173				
1001930	1521	PISI1521	47.742	-122.984	34.13767	591	Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-16	f				15.6	3		60	43.8	4	1996	173				
1001940	1522	PISI1522				566	Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-01	m				12.5	1.5		60	70.5	4	1996	147				
1001955	1523	PISI1523	47.742	-122.984	34.13767	739	Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-03	f				12.8	0.5		60	25	4	1997	99		breeding		breeding
1001956	1524	PISI1524	47.742	-122.984	34.13767	645	Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-01	m				13.5	1.5		60	29.1	4	1997	99		breeding		breeding
1001957	1525	PISI1525	47.742	-122.984	34.13767	739	Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-02	m				14.7	2.5		60	41.3	4	1997	99		breeding		breeding
1001958	1526	PISI1526	47.742	-122.984	34.13767	546	Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-08	f				12.1	0.5		60	25.8	4	1997	101		breeding		breeding
1001959	1527	PISI1527	47.742	-122.984	34.13767	653	Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-16	m				12.1	0.5		60	23.9	4	1997	101		breeding		breeding
1001960	1528	PISI1528	47.742	-122.984	34.13767	533	Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-06	m				12.4	1.5		60	82.8	4	1997	101		breeding		breeding
1001961	1529	PISI1529	47.742	-122.984	34.13767	581	Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-09	m				12.7	1.5		60	17.3	4	1997	101		breeding		breeding
1001962	1530	PISI1530	47.742	-122.984	34.13767	528	Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-05	m				12.8	0.5		60	58.9	4	1997	101		breeding		breeding
1001963	1531	PISI1531	47.742	-122.984	34.13767	652	Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-15	m				12.9	1.5		60	79.5	4	1997	101		breeding		breeding
1001964	1532	PISI1532	47.742	-122.984	34.13767	601	Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-11	f				13	2.5		60	29.1	4	1997	101		breeding		breeding
1001965	1533	PISI1533	47.742	-122.984	34.13767	590	Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-10	f				13.2	1.5		60	35.8	4	1997	101		breeding		breeding
1001966	1534	PISI1534	47.742	-122.984	34.13767	640	Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-12	m				13.2	1		60	28.7	4	1997	101		breeding		breeding
1001967	1535	PISI1535	47.742	-122.984	34.13767	646	Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-14	m				13.7	0.5				3	1997	101		breeding		breeding
1001968	1536	PISI1536	47.742	-122.984	34.13767	528	Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-04	f				13.8	0		60	36.8	4	1997	101		breeding		breeding
1001969	1537	PISI1537	47.742	-122.984	34.13767	541	Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-07	f							60	33.1	4	1997	101		breeding		breeding
1001970	1538	PISI1538	47.742	-122.984	34.13767	646	Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-13	m					2.5		60	8.2	4	1997	101		breeding		breeding
1003784	1539	PISI1539					Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-01	m							60	21.2	4		248				
1000301	3339	PSWS3339	48.5459	-123.0132	1.2192	446	Puget Sound White-crowned Sparrow	PSWS	Zonotrichia	leucophrys	pugetensis	Zonotrichia leucophrys pugetensis	ZONLPU	WCPS-1	f		AHY		22.4	0		30	35.6	5	1990	206				
1000302	3340	PSWS3340	48.5459	-123.0132	1.2192	683	Puget Sound White-crowned Sparrow	PSWS	Zonotrichia	leucophrys	pugetensis	Zonotrichia leucophrys pugetensis	ZONLPU	WCSP-2	f		AHY		23.2	0.5		30	57	5	1990	206				
1000545	3341	PSWS3341					Puget Sound White-crowned Sparrow	PSWS	Zonotrichia	leucophrys	pugetensis	Zonotrichia leucophrys pugetensis	ZONLPU		m							30	35.2	5	1991	110				
1000546	3342	PSWS3342					Puget Sound White-crowned Sparrow	PSWS	Zonotrichia	leucophrys	pugetensis	Zonotrichia leucophrys pugetensis	ZONLPU		m							30	60.2	5	1991	110				
1000547	3343	PSWS3343					Puget Sound White-crowned Sparrow	PSWS	Zonotrichia	leucophrys	pugetensis	Zonotrichia leucophrys pugetensis	ZONLPU		m							30	83	5	1991	110				
1000548	3344	PSWS3344					Puget Sound White-crowned Sparrow	PSWS	Zonotrichia	leucophrys	pugetensis	Zonotrichia leucophrys pugetensis	ZONLPU		m							30	34.3	4	1991	110				
1001868	3345	PSWS3345	48.57486	-122.96153	45.72009		Puget Sound White-crowned Sparrow	PSWS	Zonotrichia	leucophrys	pugetensis	Zonotrichia leucophrys pugetensis	ZONLPU	PSWCS-9	f				23.9	2		30	36.7	5	1996	183				
1001869	3346	PSWS3346	48.57486	-122.96153	45.72009	1086	Puget Sound White-crowned Sparrow	PSWS	Zonotrichia	leucophrys	pugetensis	Zonotrichia leucophrys pugetensis	ZONLPU	PSWCS-7	m				25.3	1.5		30	33.7	5	1996	183		breeding	breeding	
1001870	3347	PSWS3347	48.57486	-122.96153	45.72009	1125	Puget Sound White-crowned Sparrow	PSWS	Zonotrichia	leucophrys	pugetensis	Zonotrichia leucophrys pugetensis	ZONLPU	PSWCS-8	m				27.5	1.5		30	39.2	4	1996	183				
