ind_id	new_id	tax_id	lat	long	alt	t_cap	com_nm	alpha	genus	spp	sub_spp	spp_lat	alpha6	ind_id2	sex	pos_sex	age_clas	age_yr	mass	fat	inc	tb1	tb2	tb3	tb4	tb5	tb6	tb7	cort1	cort2	cort3	cort4	cort5	cort6	cort7	count_ss	year	doy	season	brd_stg	pos_lh_stg	lh_stg
1003039	3279	NWCS3279	38.333	-123.046	28.95606	928	Nuttall's White-crowned Sparrow	NWCS	Zonotrichia	leucophrys	nuttalli	Zonotrichia leucophrys nuttalli	ZONLNU	NWCS-8	f							0.5	5	10	30	60			2.2	23.3	31.1	48.1	60.4			5	2001	355				
1003040	3280	NWCS3280	38.333	-123.046	28.95606	458	Nuttall's White-crowned Sparrow	NWCS	Zonotrichia	leucophrys	nuttalli	Zonotrichia leucophrys nuttalli	ZONLNU	NWCS-9	m							0.5	5	10	30	60			1.8	13.9	23.3	31.3	72.8			5	2001	356				
1003041	3281	NWCS3281	38.333	-123.046	28.95606	489	Nuttall's White-crowned Sparrow	NWCS	Zonotrichia	leucophrys	nuttalli	Zonotrichia leucophrys nuttalli	ZONLNU	NWCS-10	m							0.5	5	10	30	60			7.9	41.8	66	84.1	116.6			5	2001	356				
1003042	3282	NWCS3282	38.333	-123.046	28.95606	490	Nuttall's White-crowned Sparrow	NWCS	Zonotrichia	leucophrys	nuttalli	Zonotrichia leucophrys nuttalli	ZONLNU	NWCS-11	m							0.5	5	10	30	60			17.2	38.1	40.6	32.7	39.4			5	2001	356				
1003043	3283	NWCS3283	38.333	-123.046	28.95606	522	Nuttall's White-crowned Sparrow	NWCS	Zonotrichia	leucophrys	nuttalli	Zonotrichia leucophrys nuttalli	ZONLNU	NWCS-12	m							0.5	5	10	30	60			3.1	31.7	66.6	80.4	97.8			5	2001	356				
1003044	3284	NWCS3284	38.333	-123.046	28.95606	525	Nuttall's White-crowned Sparrow	NWCS	Zonotrichia	leucophrys	nuttalli	Zonotrichia leucophrys nuttalli	ZONLNU	NWCS-13	m							0.5	5	10	30	60			10.7	23.2	49.3	44.2	42.9			5	2001	356				
1003045	3285	NWCS3285	38.333	-123.046	28.95606	552	Nuttall's White-crowned Sparrow	NWCS	Zonotrichia	leucophrys	nuttalli	Zonotrichia leucophrys nuttalli	ZONLNU	NWCS-14	m							0.5	5	10	30	60			8.6	35.9	50.5	35.8	69.4			5	2001	356				
1003182	3286	NWCS3286	38.333	-123.046	28.95606	877	Nuttall's White-crowned Sparrow	NWCS	Zonotrichia	leucophrys	nuttalli	Zonotrichia leucophrys nuttalli	ZONLNU	NWCS-1	m		AHY		36.8	1		2	5	10	30	60			3.91	8.24	19.13	18.34	9.34			5	2003	240		non-breeding	non-breeding	
1003183	3287	NWCS3287	38.333	-123.046	28.95606	423	Nuttall's White-crowned Sparrow	NWCS	Zonotrichia	leucophrys	nuttalli	Zonotrichia leucophrys nuttalli	ZONLNU	NWCS-2	m		AHY		29.1	0.5		2	5	10	30	60			1	3.99	8.19	9.58	8.8			5	2003	241		non-breeding	non-breeding	
1003184	3288	NWCS3288	38.333	-123.046	28.95606	423	Nuttall's White-crowned Sparrow	NWCS	Zonotrichia	leucophrys	nuttalli	Zonotrichia leucophrys nuttalli	ZONLNU	NWCS-3	f		FY	0	26.2	0.5		3	5	10	30	60			0.96	1.45	5.76	9.1	11.12			5	2003	241		non-breeding	non-breeding	
1003185	3289	NWCS3289	38.333	-123.046	28.95606	423	Nuttall's White-crowned Sparrow	NWCS	Zonotrichia	leucophrys	nuttalli	Zonotrichia leucophrys nuttalli	ZONLNU	NWCS-4	f		FY	0	27.3	2		3	5	10	30	60			4.98	9.39	14.83	20.39	19.22			5	2003	241		non-breeding	non-breeding	
1003186	3290	NWCS3290	38.333	-123.046	28.95606	465	Nuttall's White-crowned Sparrow	NWCS	Zonotrichia	leucophrys	nuttalli	Zonotrichia leucophrys nuttalli	ZONLNU	NWCS-5	m		AHY		30.3	0.5		1	5	10	30	60			0.91	2.07	4.54	11.17	13.2			5	2003	241		non-breeding	non-breeding	
1003187	3291	NWCS3291	38.333	-123.046	28.95606	511	Nuttall's White-crowned Sparrow	NWCS	Zonotrichia	leucophrys	nuttalli	Zonotrichia leucophrys nuttalli	ZONLNU	NWCS-6	m		AHY		33.5	0.5		1	5	10	30	60			1.32	3.66	5.32	11.63	6.97			5	2003	241		non-breeding	non-breeding	
1003188	3292	NWCS3292	38.333	-123.046	28.95606	511	Nuttall's White-crowned Sparrow	NWCS	Zonotrichia	leucophrys	nuttalli	Zonotrichia leucophrys nuttalli	ZONLNU	NWCS-7	m		AHY		27.8	0.5		2	5	10	30	60			4.37	11.18	10.88	21.99	20.44			5	2003	241		non-breeding	non-breeding	
1003189	3293	NWCS3293	38.333	-123.046	28.95606	561	Nuttall's White-crowned Sparrow	NWCS	Zonotrichia	leucophrys	nuttalli	Zonotrichia leucophrys nuttalli	ZONLNU	NWCS-8	m		AHY		31.8	1		2	5	10	30	60			1.06	3.43	7.07	10.35	15.1			5	2003	241		non-breeding	non-breeding	
1003190	3294	NWCS3294	38.333	-123.046	28.95606	561	Nuttall's White-crowned Sparrow	NWCS	Zonotrichia	leucophrys	nuttalli	Zonotrichia leucophrys nuttalli	ZONLNU	NWCS-9	f		AHY		30	0.5		3	5	10	30	60			1.59	3.52	6.45	9.22	8.47			5	2003	241		non-breeding	non-breeding	
1003191	3295	NWCS3295	38.333	-123.046	28.95606	594	Nuttall's White-crowned Sparrow	NWCS	Zonotrichia	leucophrys	nuttalli	Zonotrichia leucophrys nuttalli	ZONLNU	NWCS-10	m		AHY			1		1	10	30	60				0.96	2.83	4.08	3.48				4	2003	241		non-breeding	non-breeding	
1003192	3296	NWCS3296	38.333	-123.046	28.95606	602	Nuttall's White-crowned Sparrow	NWCS	Zonotrichia	leucophrys	nuttalli	Zonotrichia leucophrys nuttalli	ZONLNU	NWCS-11	m		AHY		32.5	0		2	5	10	30				1.09	2.67	6.6	10.66				4	2003	241		non-breeding	non-breeding	
1003743	3297	NWCS3297	38.333	-123.046	28.95606	549	Nuttall's White-crowned Sparrow	NWCS	Zonotrichia	leucophrys	nuttalli	Zonotrichia leucophrys nuttalli	ZONLNU	NWCS 5-07	m				30.2	0.5		2	5	10	30	60			7.4	31.8	21.1	35	32.4			5	2002	70		breeding	breeding	
1003744	3298	NWCS3298	38.333	-123.046	28.95606	650	Nuttall's White-crowned Sparrow	NWCS	Zonotrichia	leucophrys	nuttalli	Zonotrichia leucophrys nuttalli	ZONLNU	NWCS 5-08	m				30.2	0		2	5	10	30	60			5.1	19.6	37.2	31.6	58.8			5	2002	70		breeding	breeding	
1003745	3299	NWCS3299	38.333	-123.046	28.95606	698	Nuttall's White-crowned Sparrow	NWCS	Zonotrichia	leucophrys	nuttalli	Zonotrichia leucophrys nuttalli	ZONLNU	NWCS 5-09	m				29.9	0.5		2	5	10	30	60			4.7	18.2	27.5	32.1	33.9			5	2002	70		breeding	breeding	
1003746	3300	NWCS3300	38.333	-123.046	28.95606	744	Nuttall's White-crowned Sparrow	NWCS	Zonotrichia	leucophrys	nuttalli	Zonotrichia leucophrys nuttalli	ZONLNU	NWCS 5-10	m			adult	28.9	0.5		2	5	10	30	60			2.8	22.7	28.9	37.3	56.2			5	2002	70		breeding	breeding	
1003747	3301	NWCS3301	38.333	-123.046	28.95606	989	Nuttall's White-crowned Sparrow	NWCS	Zonotrichia	leucophrys	nuttalli	Zonotrichia leucophrys nuttalli	ZONLNU	NWCS 5-11	m			adult	30.6	0		2	5	10	30	60			1.9	13.3	23.4	32.4	53.9			5	2002	70		breeding	breeding	
1003748	3302	NWCS3302	38.333	-123.046	28.95606	449	Nuttall's White-crowned Sparrow	NWCS	Zonotrichia	leucophrys	nuttalli	Zonotrichia leucophrys nuttalli	ZONLNU	NWCS 5-12	m			adult	28.7	0		1	5	10	30	60			3.7	13.9	18.9	70.5	61.1			5	2002	71		breeding	breeding	
1003749	3303	NWCS3303	38.333	-123.046	28.95606	497	Nuttall's White-crowned Sparrow	NWCS	Zonotrichia	leucophrys	nuttalli	Zonotrichia leucophrys nuttalli	ZONLNU	NWCS 5-13	m			adult	31.1	0		1	5	10	30	60			4.5	21.2	31.9	67	44.2			5	2002	71		breeding	breeding	
1003750	3304	NWCS3304	38.333	-123.046	28.95606	482	Nuttall's White-crowned Sparrow	NWCS	Zonotrichia	leucophrys	nuttalli	Zonotrichia leucophrys nuttalli	ZONLNU	NWCS 5-04	m				30.1	0		3	5	10	30	60			23.4	44.7	29.3	21.2	66.9			5	2002	75		breeding	breeding	
1003751	3305	NWCS3305	38.333	-123.046	28.95606	578	Nuttall's White-crowned Sparrow	NWCS	Zonotrichia	leucophrys	nuttalli	Zonotrichia leucophrys nuttalli	ZONLNU	NWCS 5-05	m			HY/FY	33.3	0		2	5	10	30	60			15	26.7	26.8	49.8	43.1			5	2002	75				
1003752	3306	NWCS3306	38.333	-123.046	28.95606	585	Nuttall's White-crowned Sparrow	NWCS	Zonotrichia	leucophrys	nuttalli	Zonotrichia leucophrys nuttalli	ZONLNU	NWCS 5-06	m				31.4	0.5		1	5	10	30	60			5.4	22.3	42.7	59	57.8			5	2002	75		breeding	breeding	
1003753	3307	NWCS3307	38.333	-123.046	28.95606	461	Nuttall's White-crowned Sparrow	NWCS	Zonotrichia	leucophrys	nuttalli	Zonotrichia leucophrys nuttalli	ZONLNU	NWCS 5-01	f				27	0		0.5	5	10	30	60			12	21.7	38.6	39.3	30			5	2002	75	non-breeding			
1003754	3308	NWCS3308	38.333	-123.046	28.95606	461	Nuttall's White-crowned Sparrow	NWCS	Zonotrichia	leucophrys	nuttalli	Zonotrichia leucophrys nuttalli	ZONLNU	NWCS 5-02	f				32.7	0		3	5	10	30	60			26.1	57.7	43	57.3	49.7			5	2002	75	non-breeding			
1003755	3309	NWCS3309	38.333	-123.046	28.95606	482	Nuttall's White-crowned Sparrow	NWCS	Zonotrichia	leucophrys	nuttalli	Zonotrichia leucophrys nuttalli	ZONLNU	NWCS 5-03	f				27.1	0		2	5	10	30	60			7.4	15.8	30.1	18	21.3			5	2002	75	non-breeding			
1003026	2551	PBSN2551	35.36482	99.72845	3992.88799	661	Plain-backed Snowfinch	PBSN	Pyrgilauda	blanfordi		Pyrgilauda blanfordi 	PYRBLA	BLAN_1		f	AHY		26.5	1		2	5	10	30	60			2.71	12.48	23.19	9.73	9.95			5	2000	257				
1003027	2552	PBSN2552	35.36482	99.72845	3992.88799	663	Plain-backed Snowfinch	PBSN	Pyrgilauda	blanfordi		Pyrgilauda blanfordi 	PYRBLA	BLAN_2		m	AHY		28	1		1	5	10	30	60			2.4	8.75	12.58	9.63	8.45			5	2000	257				
1000549	1242	PESA1242				1219	Pectoral Sandpiper	PESA	Calidris	melanotos		Calidris melanotos 	CALMET		f				64	3		8	22	38	56				32.87	41.47	48.98	73.26				4	1991	214				
1000652	1243	PESA1243	68.8336	-148.82198	437.38799	928	Pectoral Sandpiper	PESA	Calidris	melanotos		Calidris melanotos 	CALMET	PESA-1		f			99			3	5	10	30	60			30.7	56.6	86.9	42.2	68.4			5	1991	167				
1000276	1498	PISI1498				701	Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-01	m		AHY		10.3	1		1	5	20	60				12.2	26.8	27	51.9				4	1990	103		breeding		breeding
1000594	1499	PISI1499				469	Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-01	m					0		1	5	20	60				10	37.7	54.3	62.9				4	1991	154				
1001866	1500	PISI1500					Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-01	m							20	60						26	33.5						2	1996	1				
1001905	1501	PISI1501	47.742	-122.984	34.13767	597	Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-02	m				12.2	1.5		2	5	20	60				7.3	10.9	17.9	37.5				4	1996	171				
1001906	1502	PISI1502	47.742	-122.984	34.13767	702	Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-08	m				12.3	0		1	5	20	60				12.1	16.3	28.3	53.7				4	1996	171				
1001907	1503	PISI1503	47.742	-122.984	34.13767	724	Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-10	m				12.4	0		5	20	60					29.5	66.3	66.5					3	1996	171				
1001908	1504	PISI1504	47.742	-122.984	34.13767	739	Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-12	m				12.8	1		2	5	20	60				11.6	36.7	31	39.5				4	1996	171				
1001909	1505	PISI1505	47.742	-122.984	34.13767	752	Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-13	m				13	0.5		2	5	20	60				17.7	26.4	28.8	59.2				4	1996	171				
1001910	1506	PISI1506	47.742	-122.984	34.13767	604	Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-04	m				13.1	1		5	20	60					30.1	51.4	61.5					3	1996	171				
1001911	1507	PISI1507	47.742	-122.984	34.13767	613	Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-05	f				13.2	1		1	5	20	60				8.4	16	11	13.9				4	1996	171				
1001912	1508	PISI1508	47.742	-122.984	34.13767	597	Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-03	f				13.3	2		2	5	20	60				13.4	19.7	40.8	51.1				4	1996	171				
1001913	1509	PISI1509	47.742	-122.984	34.13767	717	Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-09	f				13.5	2		2	5	20	60				7.3	12.7	14.7	20.4				4	1996	171				
1001914	1510	PISI1510	47.742	-122.984	34.13767	753	Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-14	f				13.7	1.5		2	5	20	60				5.9	13.4	26.6	39.9				4	1996	171				
1001915	1511	PISI1511	47.742	-122.984	34.13767	695	Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-06	f				14.3	2.5		3	5	20	60				11.6	63.2	21.7	20.4				4	1996	171				
1001916	1512	PISI1512	47.742	-122.984	34.13767	739	Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-11	f				15.3	3		2	5	20	60				16.9	14.9	33.2	27.1				4	1996	171				
1001917	1513	PISI1513	47.742	-122.984	34.13767	696	Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-07	m					0.5		2	5	20	60				8.1	16.9	34.9	48.5				4	1996	171				
1001923	1514	PISI1514	47.742	-122.984	34.13767	622	Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-18	f				11.8	1		2	5	20	60				23.3	22.1	39.2	45				4	1996	173				
1001924	1515	PISI1515	47.742	-122.984	34.13767	591	Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-15	f				12.5	2		2	5	20	60				7.9	14.3	19.4	50.8				4	1996	173				
1001925	1516	PISI1516	47.742	-122.984	34.13767	630	Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-19	m				12.5	1		2	5	20	60				9	39.6	38.7	59.7				4	1996	173				
1001926	1517	PISI1517	47.742	-122.984	34.13767	702	Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-20	m				13.3	1		2	5	20	60				20.3	23.6	26.6	19.1				4	1996	173				
1001927	1518	PISI1518	47.742	-122.984	34.13767	622	Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-17	f				13.9	1		1	5	20	60				3.5	13	25.9	29.6				4	1996	173				
1001928	1519	PISI1519	47.742	-122.984	34.13767	712	Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-22	m				13.9	0		2	5	20	60				20.3	26.7	43	42.5				4	1996	173				
1001929	1520	PISI1520	47.742	-122.984	34.13767	702	Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-21	f				15.5	1		3	5	20					6.3	9.6	17.7					3	1996	173				
1001930	1521	PISI1521	47.742	-122.984	34.13767	591	Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-16	f				15.6	3		2	5	20	60				17	22.3	20.6	43.8				4	1996	173				
1001940	1522	PISI1522				566	Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-01	m				12.5	1.5		1	5	20	60				9.7	19.1	28.4	70.5				4	1996	147				
1001955	1523	PISI1523	47.742	-122.984	34.13767	739	Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-03	f				12.8	0.5		1.5	5	20	60				12.7	7.4	16.4	25				4	1997	99		breeding		breeding
1001956	1524	PISI1524	47.742	-122.984	34.13767	645	Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-01	m				13.5	1.5		2	5	20	60				2.9	13.9	27.8	29.1				4	1997	99		breeding		breeding
1001957	1525	PISI1525	47.742	-122.984	34.13767	739	Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-02	m				14.7	2.5		1	5	20	60				7	14	29.5	41.3				4	1997	99		breeding		breeding
1001958	1526	PISI1526	47.742	-122.984	34.13767	546	Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-08	f				12.1	0.5		1	5	20	60				6.2	11.6	21.1	25.8				4	1997	101		breeding		breeding
1001959	1527	PISI1527	47.742	-122.984	34.13767	653	Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-16	m				12.1	0.5		1	5	20	60				5.4	12.4	25.9	23.9				4	1997	101		breeding		breeding
1001960	1528	PISI1528	47.742	-122.984	34.13767	533	Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-06	m				12.4	1.5		2	5	20	60				7	27.4	36.9	82.8				4	1997	101		breeding		breeding
1001961	1529	PISI1529	47.742	-122.984	34.13767	581	Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-09	m				12.7	1.5		2	5	20	60				5.5	10.4	13.5	17.3				4	1997	101		breeding		breeding
1001962	1530	PISI1530	47.742	-122.984	34.13767	528	Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-05	m				12.8	0.5		3	5	20	60				17.2	22.7	47.1	58.9				4	1997	101		breeding		breeding
1001963	1531	PISI1531	47.742	-122.984	34.13767	652	Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-15	m				12.9	1.5		2	5	20	60				8.5	21.4	22.9	79.5				4	1997	101		breeding		breeding
1001964	1532	PISI1532	47.742	-122.984	34.13767	601	Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-11	f				13	2.5		3	5	20	60				21.9	21.3	13.2	29.1				4	1997	101		breeding		breeding
1001965	1533	PISI1533	47.742	-122.984	34.13767	590	Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-10	f				13.2	1.5		2	5	20	60				6.3	4.6	31.5	35.8				4	1997	101		breeding		breeding
1001966	1534	PISI1534	47.742	-122.984	34.13767	640	Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-12	m				13.2	1		2	5	20	60				8.2	22.5	30	28.7				4	1997	101		breeding		breeding
1001967	1535	PISI1535	47.742	-122.984	34.13767	646	Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-14	m				13.7	0.5		2	5	20					4.1	14.2	26.5					3	1997	101		breeding		breeding
1001968	1536	PISI1536	47.742	-122.984	34.13767	528	Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-04	f				13.8	0		2	5	20	60				6.6	17.2	28.1	36.8				4	1997	101		breeding		breeding
1001969	1537	PISI1537	47.742	-122.984	34.13767	541	Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-07	f							1	5	20	60				5.4	21.6	19.6	33.1				4	1997	101		breeding		breeding
1001970	1538	PISI1538	47.742	-122.984	34.13767	646	Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-13	m					2.5		2	5	20	60				6	21.9	31.5	8.2				4	1997	101		breeding		breeding
1003784	1539	PISI1539					Pine Siskin	PISI	Carduelis	pinus		Carduelis pinus 	CARPIN	PISI-01	m							1	5	20	60				4.7	15.3	15.8	21.2				4		248				
1000301	3339	PSWS3339	48.5459	-123.0132	1.2192	446	Puget Sound White-crowned Sparrow	PSWS	Zonotrichia	leucophrys	pugetensis	Zonotrichia leucophrys pugetensis	ZONLPU	WCPS-1	f		AHY		22.4	0		2	5	10	30	60			20.6	173	79.6	35.6	60			5	1990	206				
1000302	3340	PSWS3340	48.5459	-123.0132	1.2192	683	Puget Sound White-crowned Sparrow	PSWS	Zonotrichia	leucophrys	pugetensis	Zonotrichia leucophrys pugetensis	ZONLPU	WCSP-2	f		AHY		23.2	0.5		1	5	10	30	60			14.2	56.6	37.5	57	43.1			5	1990	206				
1000545	3341	PSWS3341					Puget Sound White-crowned Sparrow	PSWS	Zonotrichia	leucophrys	pugetensis	Zonotrichia leucophrys pugetensis	ZONLPU		m							1	5	10	30	60			11.9	19.8	37.4	35.2	35			5	1991	110				
1000546	3342	PSWS3342					Puget Sound White-crowned Sparrow	PSWS	Zonotrichia	leucophrys	pugetensis	Zonotrichia leucophrys pugetensis	ZONLPU		m							1	5	10	30	60			9.6	39.5	81.4	60.2	124.8			5	1991	110				
1000547	3343	PSWS3343					Puget Sound White-crowned Sparrow	PSWS	Zonotrichia	leucophrys	pugetensis	Zonotrichia leucophrys pugetensis	ZONLPU		m							1	5	10	30	60			41.8	30.3	38.4	83	75.5			5	1991	110				
1000548	3344	PSWS3344					Puget Sound White-crowned Sparrow	PSWS	Zonotrichia	leucophrys	pugetensis	Zonotrichia leucophrys pugetensis	ZONLPU		m							1	5	10	30				73.3	49.7	59.8	34.3				4	1991	110				
1001868	3345	PSWS3345	48.57486	-122.96153	45.72009		Puget Sound White-crowned Sparrow	PSWS	Zonotrichia	leucophrys	pugetensis	Zonotrichia leucophrys pugetensis	ZONLPU	PSWCS-9	f				23.9	2		1	5	10	30	60			8.3	13.2	15.6	36.7	63			5	1996	183				
1001869	3346	PSWS3346	48.57486	-122.96153	45.72009	1086	Puget Sound White-crowned Sparrow	PSWS	Zonotrichia	leucophrys	pugetensis	Zonotrichia leucophrys pugetensis	ZONLPU	PSWCS-7	m				25.3	1.5		1	5	10	30	60			9.4	12.8	20.1	33.7	38.2			5	1996	183		breeding	breeding	
1001870	3347	PSWS3347	48.57486	-122.96153	45.72009	1125	Puget Sound White-crowned Sparrow	PSWS	Zonotrichia	leucophrys	pugetensis	Zonotrichia leucophrys pugetensis	ZONLPU	PSWCS-8	m				27.5	1.5		2	5	10	30				8.5	19.7	36	39.2				4	1996	183				
1001931	3348	PSWS3348	46.84332	-122.31236	274.62535	568	Puget Sound White-crowned Sparrow	PSWS	Zonotrichia	leucophrys	pugetensis	Zonotrichia leucophrys pugetensis	ZONLPU	PSWCS-1	m				25.4	0.5		1	5	10	30	60			11.9	15.5	28.9	52.3	110.6			5	1996	178		breeding	breeding	
1001932	3349	PSWS3349	46.84332	-122.31236	274.62535	634	Puget Sound White-crowned Sparrow	PSWS	Zonotrichia	leucophrys	pugetensis	Zonotrichia leucophrys pugetensis	ZONLPU	PSWCS-2	m				26.5	1		1	10	30	60				8.1	35.2	50.4	66.5				4	1996	178		breeding	breeding	
1001933	3350	PSWS3350				705	Puget Sound White-crowned Sparrow	PSWS	Zonotrichia	leucophrys	pugetensis	Zonotrichia leucophrys pugetensis	ZONLPU	PSWCS-4	m				24.4	0		1	5	10	30	60			7.9	35.8	60.2	67.1	81.6			5	1996	180		breeding	breeding	
1001934	3351	PSWS3351				686	Puget Sound White-crowned Sparrow	PSWS	Zonotrichia	leucophrys	pugetensis	Zonotrichia leucophrys pugetensis	ZONLPU	PSWCS-3	m				25.1	0		1	5	10	30	60			35.1	67.8	99.4	57	83.7			5	1996	180				
1001935	3352	PSWS3352				753	Puget Sound White-crowned Sparrow	PSWS	Zonotrichia	leucophrys	pugetensis	Zonotrichia leucophrys pugetensis	ZONLPU	PSWCS-6	m				25.1	1		1	5	10	30	60			15.9	28.9	49.6	49.3	66.5			5	1996	180		breeding	breeding	
1001936	3353	PSWS3353				709	Puget Sound White-crowned Sparrow	PSWS	Zonotrichia	leucophrys	pugetensis	Zonotrichia leucophrys pugetensis	ZONLPU	PSWCS-5	m				26.2	1.5		1	5	10	30	60			10.6	43.3	36.1	36	54			5	1996	180		breeding	breeding	
1001998	3354	PSWS3354					Puget Sound White-crowned Sparrow	PSWS	Zonotrichia	leucophrys	pugetensis	Zonotrichia leucophrys pugetensis	ZONLPU		f				28	0.5		1	5	10	30	60			10.4	16.1	25	26	33.4			5	1997	184				
1002239	3355	PSWS3355	46.84332	-122.31236	274.62535	629	Puget Sound White-crowned Sparrow	PSWS	Zonotrichia	leucophrys	pugetensis	Zonotrichia leucophrys pugetensis	ZONLPU	PSWCS-1	m				25	0.5		1	5	10	30	60			2.3	30.9	47.7	2.5	66.5			5	1997	135				
1002240	3356	PSWS3356	46.84332	-122.31236	274.62535	627	Puget Sound White-crowned Sparrow	PSWS	Zonotrichia	leucophrys	pugetensis	Zonotrichia leucophrys pugetensis	ZONLPU	PSWCS-3	f				25.2	1		1	5	10	30	60			2.2	1.6	22.3	35.9	51.5			5	1997	135				
1002241	3357	PSWS3357	46.84332	-122.31236	274.62535	637	Puget Sound White-crowned Sparrow	PSWS	Zonotrichia	leucophrys	pugetensis	Zonotrichia leucophrys pugetensis	ZONLPU	PSWCS-2	f				25.4	0		1	5	10	30	60			14.2	54.9	38.3	49.4	33.4			5	1997	135				
1002242	3358	PSWS3358	46.84332	-122.31236	274.62535	645	Puget Sound White-crowned Sparrow	PSWS	Zonotrichia	leucophrys	pugetensis	Zonotrichia leucophrys pugetensis	ZONLPU	PSWCS-4	m				26.1	0.5		1	5	10	30	60			23.8	44.8	49.5	32.4	54.4			5	1997	135				
1002243	3359	PSWS3359	46.84332	-122.31236	274.62535	662	Puget Sound White-crowned Sparrow	PSWS	Zonotrichia	leucophrys	pugetensis	Zonotrichia leucophrys pugetensis	ZONLPU	PSWCS-5	m				27.3	1.5		1	5	10	30	60			6.6	6.02	18.2	23.9	30.2			5	1997	135				
1002752	3360	PSWS3360	46.85445	-124.11084	3.04801	1050	Puget Sound White-crowned Sparrow	PSWS	Zonotrichia	leucophrys	pugetensis	Zonotrichia leucophrys pugetensis	ZONLPU	PSWCS-1	m				25.3	0		2	5	10	30	60			1.6	6.1	17.5	68.3	39.3			5	2000	121				
1002916	3361	PSWS3361	46.84332	-122.31236	274.62535	661	Puget Sound White-crowned Sparrow	PSWS	Zonotrichia	leucophrys	pugetensis	Zonotrichia leucophrys pugetensis	ZONLPU	PSWCS-5	m				22.7	0		2	5	10	30	60			1.5	8.2	19.5	18.9	24.2			5	2000	123				
1002917	3362	PSWS3362	46.84332	-122.31236	274.62535	616	Puget Sound White-crowned Sparrow	PSWS	Zonotrichia	leucophrys	pugetensis	Zonotrichia leucophrys pugetensis	ZONLPU	PSWCS-4	m				22.7	1.5		2	5	10	30	60			2.3	4.8	18.2	25.4	14.2			5	2000	123				
1002918	3363	PSWS3363	46.84332	-122.31236	274.62535	616	Puget Sound White-crowned Sparrow	PSWS	Zonotrichia	leucophrys	pugetensis	Zonotrichia leucophrys pugetensis	ZONLPU	PSWCS-3	m				23.5	0		2	5	10	30	60			4.3	11.5	25.5	26.2	26.4			5	2000	123				
